position_id,position,model,candidate_id,params_json,folds,mean_RMSE,mean_MAE,mean_R2,mean_correlation
3,zagueiro,XGB,48,"{""colsample_bytree"": 0.7248227628879249, ""learning_rate"": 0.08192723171766085, ""max_depth"": 7, ""n_estimators"": 600, ""reg_alpha"": 0.4763965963119043, ""reg_lambda"": 6.013176320686056, ""subsample"": 0.582701476290822}",5,3.6794772518861385,2.95738387850339,-0.19711028248092025,0.020987553356302483
3,zagueiro,XGB,34,"{""colsample_bytree"": 0.6455130795948207, ""learning_rate"": 0.06278094966476376, ""max_depth"": 6, ""n_estimators"": 1150, ""reg_alpha"": 0.00011301598909911128, ""reg_lambda"": 1.825867517681074, ""subsample"": 0.9740891489200294}",5,3.710002132243237,2.964214948758779,-0.2168044434897615,0.004656492888223484
3,zagueiro,XGB,55,"{""colsample_bytree"": 0.588635434396565, ""learning_rate"": 0.0883902768859083, ""max_depth"": 2, ""n_estimators"": 1050, ""reg_alpha"": 0.060573938698703256, ""reg_lambda"": 0.3321280336991138, ""subsample"": 0.645977518055588}",5,3.7387331872516105,2.97492222974575,-0.237003126098449,0.01496522072083073
3,zagueiro,XGB,43,"{""colsample_bytree"": 0.9312926610000432, ""learning_rate"": 0.050802920503119554, ""max_depth"": 5, ""n_estimators"": 1350, ""reg_alpha"": 0.00031079511009794237, ""reg_lambda"": 0.0012852024975186147, ""subsample"": 0.7429024833254516}",5,3.7744662540215046,2.9984114274281346,-0.25854950963855955,-0.0007394942939882666
3,zagueiro,XGB,19,"{""colsample_bytree"": 0.7015934963710606, ""learning_rate"": 0.07184330208075035, ""max_depth"": 3, ""n_estimators"": 1450, ""reg_alpha"": 0.008482996371322014, ""reg_lambda"": 0.00720190126078291, ""subsample"": 0.5363402292132378}",5,3.872030212852677,3.06518878531414,-0.32438369840776954,0.004122700924317333
4,meia,RF,23,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 1300}",5,3.2021302373500333,2.2672023080009573,0.06370814238279336,0.26529137117933194
4,meia,RF,45,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 500}",5,3.2030776843406885,2.2640773135560623,0.06318203472431269,0.26547539695273
4,meia,RF,59,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 30, ""n_estimators"": 1600}",5,3.2036006432959225,2.2641891288949916,0.06288622960343071,0.26505733446312735
4,meia,RF,54,"{""max_depth"": 5, ""max_features"": 0.3, ""min_samples_leaf"": 10, ""n_estimators"": 1800}",5,3.204040198633379,2.26621189850229,0.06254977049809937,0.2638447243295641
4,meia,RF,16,"{""max_depth"": 5, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""n_estimators"": 950}",5,3.2041337961904417,2.2686671145590456,0.06250420297899617,0.26351083627118055
4,meia,RF,39,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50, ""n_estimators"": 1350}",5,3.2044945596395067,2.265223587287683,0.06236232193327547,0.2646755089991338
4,meia,RF,1,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50, ""n_estimators"": 950}",5,3.204724617990409,2.2648180540207004,0.0622293486223436,0.26438828683670934
4,meia,RF,29,"{""max_depth"": 12, ""max_features"": 0.3, ""min_samples_leaf"": 75, ""n_estimators"": 650}",5,3.2049624729769746,2.2666948677901195,0.06211147394132135,0.2636987008361611
4,meia,RF,44,"{""max_depth"": 5, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""n_estimators"": 400}",5,3.204981656034806,2.27093923716421,0.06200619779614851,0.262545648664452
4,meia,RF,18,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 1200}",5,3.205284766823648,2.266914714528972,0.06185241492395632,0.2645266068752562
4,meia,RF,57,"{""max_depth"": 8, ""max_features"": 0.3, ""min_samples_leaf"": 75, ""n_estimators"": 850}",5,3.205632341743692,2.2667096285207196,0.06171735316431772,0.26315848369118056
4,meia,RF,28,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 30, ""n_estimators"": 400}",5,3.2057095920751406,2.2664118950932055,0.061598720917640695,0.26410590417187046
4,meia,RF,49,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 1000}",5,3.2062907835142256,2.2719429790622607,0.06127880473442755,0.25997853665579346
4,meia,RF,55,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 75, ""n_estimators"": 1250}",5,3.206597982420887,2.267749044349591,0.061150658786680426,0.261984001466472
4,meia,RF,3,"{""max_depth"": 12, ""max_features"": 0.3, ""min_samples_leaf"": 30, ""n_estimators"": 1550}",5,3.2070180212756063,2.268309736533968,0.06086980113742524,0.2610677885029032
4,meia,RF,24,"{""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 50, ""n_estimators"": 750}",5,3.2072146615270256,2.2669186277369584,0.06074557508365197,0.2614397662707396
4,meia,RF,6,"{""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 75, ""n_estimators"": 1650}",5,3.2073869233502563,2.268044016292095,0.060672742586621364,0.26128249269608445
4,meia,RF,42,"{""max_depth"": 3, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 1350}",5,3.2077346709233554,2.2740791031940963,0.06034739223545356,0.2598889366391483
4,meia,RF,2,"{""max_depth"": 3, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 1150}",5,3.2078500821949647,2.2741095919280094,0.06028155645304598,0.2598152312378096
4,meia,RF,13,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 50, ""n_estimators"": 550}",5,3.207980901179056,2.268356493099952,0.06030529028542049,0.2605274409372672
4,meia,RF,64,"{""max_depth"": 3, ""max_features"": 0.5, ""min_samples_leaf"": 30, ""n_estimators"": 950}",5,3.208150077942387,2.2721019198688244,0.06011891708580648,0.25991402972402977
4,meia,RF,37,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 50, ""n_estimators"": 350}",5,3.2082058266449187,2.2684259321531153,0.06016232205917862,0.2606024400778434
4,meia,RF,40,"{""max_depth"": 5, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 800}",5,3.2084987325036978,2.2684804543785435,0.05998739350184832,0.25967629081868615
4,meia,RF,46,"{""max_depth"": 5, ""max_features"": 0.8, ""min_samples_leaf"": 20, ""n_estimators"": 1450}",5,3.208575831410852,2.2672537437243547,0.05991757816075771,0.2597237573723011
4,meia,RF,22,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 50, ""n_estimators"": 1700}",5,3.208963772117355,2.2715335654155644,0.05967274264084406,0.25906407235733425
4,meia,RF,19,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 75, ""n_estimators"": 1450}",5,3.2091305334164453,2.270398413859965,0.059702189891992205,0.25995817007284244
4,meia,RF,43,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 50, ""n_estimators"": 1750}",5,3.209193403190633,2.2693949249089274,0.05962041655537449,0.2598606105149156
4,meia,RF,4,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 600}",5,3.2094559618338296,2.274680337624013,0.05935685843634999,0.2575848314017603
4,meia,RF,30,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 2, ""n_estimators"": 1600}",5,3.2095593221117062,2.2779302910521144,0.05929167496505801,0.257220862822399
4,meia,RF,10,"{""max_depth"": 3, ""max_features"": 1.0, ""min_samples_leaf"": 20, ""n_estimators"": 1250}",5,3.209898834260487,2.2715159627820745,0.059108626883158454,0.2576756876867856
4,meia,RF,52,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 50, ""n_estimators"": 550}",5,3.209907751202941,2.269115610217666,0.05919881138463812,0.2590634098488339
4,meia,RF,51,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 1500}",5,3.2104170023823206,2.2777713918917777,0.05889254344832449,0.25794444710464204
4,meia,RF,17,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 30, ""n_estimators"": 1050}",5,3.2104809086252857,2.2704141198890833,0.058842184500190894,0.25837766705917914
4,meia,RF,12,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 75, ""n_estimators"": 450}",5,3.21052351969447,2.2737657864655603,0.058782992671181214,0.2577180329969462
4,meia,RF,15,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 50, ""n_estimators"": 1150}",5,3.210566462907476,2.2707645421705465,0.05883320301009494,0.25872650397825037
4,meia,RF,9,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 20, ""n_estimators"": 700}",5,3.2118180963755103,2.27477459792914,0.05805960931518219,0.2564962418706969
4,meia,RF,27,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 1700}",5,3.21184114937954,2.275148438590937,0.0580263419328219,0.2571886425109985
4,meia,RF,58,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 1400}",5,3.2125138849755266,2.28273911064161,0.05767175376958753,0.2562707151839388
4,meia,RF,31,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 20, ""n_estimators"": 1100}",5,3.2125195449495836,2.274614653816761,0.057627641396057805,0.25589506499439674
4,meia,RF,53,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20, ""n_estimators"": 500}",5,3.2125981718573016,2.273572569292946,0.05759083399623053,0.25701815102147896
4,meia,RF,56,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 700}",5,3.2126002212591707,2.281995834611261,0.057542126271959274,0.25896870654993165
4,meia,RF,21,"{""max_depth"": 12, ""max_features"": 0.3, ""min_samples_leaf"": 10, ""n_estimators"": 400}",5,3.2134196522504346,2.2808909989921826,0.05710320510000921,0.2543909107054773
4,meia,RF,34,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 75, ""n_estimators"": 1050}",5,3.213580033160529,2.2774594346817487,0.056976351657416435,0.2586132910026174
4,meia,RF,41,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 30, ""n_estimators"": 750}",5,3.2142424046038633,2.2753015588339,0.056657345313508564,0.2550149424330904
4,meia,RF,60,"{""max_depth"": 2, ""max_features"": 0.5, ""min_samples_leaf"": 20, ""n_estimators"": 300}",5,3.2145103157968458,2.283311795502255,0.05636168053754524,0.25325153494845837
4,meia,RF,50,"{""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 30, ""n_estimators"": 1200}",5,3.2147064896142736,2.283218821378091,0.05622792311496001,0.2519188030185259
4,meia,RF,35,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 20, ""n_estimators"": 1600}",5,3.2151351807500754,2.2786995692665997,0.056082743396430934,0.25387067289761683
4,meia,RF,26,"{""max_depth"": 2, ""max_features"": 0.3, ""min_samples_leaf"": 50, ""n_estimators"": 1350}",5,3.2153299184011885,2.2842840280554073,0.05591176582978148,0.2537038050917378
4,meia,RF,38,"{""max_depth"": 2, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 1700}",5,3.21540250111764,2.283867937324644,0.05583221466625994,0.25073968159066473
4,meia,RF,36,"{""max_depth"": 2, ""max_features"": 0.3, ""min_samples_leaf"": 30, ""n_estimators"": 650}",5,3.2154722008601704,2.2844855575357887,0.05582136347045226,0.2536292871626217
4,meia,RF,32,"{""max_depth"": 2, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 900}",5,3.215546462890012,2.283440763741441,0.055752718904270984,0.2506870514371225
4,meia,RF,20,"{""max_depth"": 2, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 500}",5,3.2160877399072674,2.2874167683681725,0.05546417596237163,0.2528408612852463
4,meia,RF,48,"{""max_depth"": 2, ""max_features"": 1.0, ""min_samples_leaf"": 75, ""n_estimators"": 1050}",5,3.216748494106652,2.2841506813764156,0.05507714404526345,0.2499466446501962
4,meia,RF,63,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 1100}",5,3.2198376431632583,2.286602801147754,0.053351602213379624,0.25049755165336596
4,meia,RF,14,"{""max_depth"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 1500}",5,3.2214190322602434,2.286402772951005,0.05234883994837587,0.2548785027009286
4,meia,RF,62,"{""max_depth"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 75, ""n_estimators"": 1500}",5,3.221469712285591,2.2863189393938645,0.052323093644809957,0.2546297324120092
4,meia,RF,8,"{""max_depth"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 850}",5,3.221779238798612,2.2863099751675824,0.05213788995630055,0.2546481983230939
4,meia,RF,7,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 1400}",5,3.22269903224435,2.293218482648028,0.05166289318298874,0.24748914796648025
4,meia,RF,5,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 350}",5,3.2236594473156344,2.301317815881512,0.051270353685993995,0.2514132173929211
4,meia,RF,11,"{""max_depth"": 12, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 1750}",5,3.22378450102307,2.3117259638176733,0.051264674511722494,0.25157964352216594
4,meia,RF,33,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 850}",5,3.230254861433136,2.3161020243428285,0.047481624447144585,0.24708581761963688
4,meia,RF,61,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 600}",5,3.2338109751015205,2.3163090293696005,0.045183593674311795,0.23956992313270248
4,meia,RF,47,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 1250}",5,3.2423614909657417,2.3456242211511547,0.04038016143240304,0.2385665095354069
4,meia,RF,25,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 800}",5,3.2598084372729836,2.365391448160259,0.030004088751127412,0.23034235007380918
4,meia,XGB,13,"{""colsample_bytree"": 0.5519214449450374, ""learning_rate"": 0.01285055226681729, ""max_depth"": 3, ""n_estimators"": 350, ""reg_alpha"": 0.0003430101828087219, ""reg_lambda"": 4.282157839548478, ""subsample"": 0.6602999758906662}",5,3.202399736275828,2.26823136840229,0.06356475202368354,0.26697374934617357
4,meia,XGB,11,"{""colsample_bytree"": 0.9920489201322198, ""learning_rate"": 0.004490724301900747, ""max_depth"": 2, ""n_estimators"": 1250, ""reg_alpha"": 9.628490946412484, ""reg_lambda"": 26.337947323259108, ""subsample"": 0.8750924048945308}",5,3.2030167408731045,2.2620037444519765,0.06317473159576248,0.2669998149899474
4,meia,XGB,63,"{""colsample_bytree"": 0.979510891251266, ""learning_rate"": 0.0026110093348935635, ""max_depth"": 4, ""n_estimators"": 1100, ""reg_alpha"": 3.625531059333283, ""reg_lambda"": 3.3753537857177265, ""subsample"": 0.5006052111275494}",5,3.2059517191146427,2.2677390232852392,0.06149767051721202,0.26344846592619964
4,meia,XGB,61,"{""colsample_bytree"": 0.7374551789835095, ""learning_rate"": 0.008400449652882712, ""max_depth"": 2, ""n_estimators"": 250, ""reg_alpha"": 0.0001568007746195425, ""reg_lambda"": 1.2109870044864097, ""subsample"": 0.7307628551498055}",5,3.2073484840244384,2.269683704474108,0.06058801794668478,0.2648386931280603
4,meia,XGB,35,"{""colsample_bytree"": 0.5081904069520533, ""learning_rate"": 0.0014889294596340775, ""max_depth"": 2, ""n_estimators"": 1550, ""reg_alpha"": 0.004037281769150291, ""reg_lambda"": 0.025470630483935896, ""subsample"": 0.6068074083887041}",5,3.207431295684711,2.2808414850947525,0.06059092449365786,0.26413627330385697
4,meia,XGB,47,"{""colsample_bytree"": 0.847130146343261, ""learning_rate"": 0.0036360600107161654, ""max_depth"": 2, ""n_estimators"": 1200, ""reg_alpha"": 0.000812743410640046, ""reg_lambda"": 0.03981914554537361, ""subsample"": 0.7972003198228776}",5,3.209400590033172,2.2854788106273363,0.059613069167590106,0.2625058499258131
4,meia,XGB,51,"{""colsample_bytree"": 0.625068218447268, ""learning_rate"": 0.006123118498998678, ""max_depth"": 3, ""n_estimators"": 1500, ""reg_alpha"": 0.7211395848937334, ""reg_lambda"": 10.763200496285176, ""subsample"": 0.8413888667710125}",5,3.2109229780844353,2.275822784147999,0.05863062591699895,0.2607607851070838
4,meia,XGB,5,"{""colsample_bytree"": 0.8798112468793988, ""learning_rate"": 0.0032512984489769512, ""max_depth"": 4, ""n_estimators"": 400, ""reg_alpha"": 0.002497742980329767, ""reg_lambda"": 0.3831243470438582, ""subsample"": 0.5485846274532378}",5,3.212905190324129,2.2853629288449855,0.05734358758961089,0.2602406097393412
4,meia,XGB,54,"{""colsample_bytree"": 0.6949512772262096, ""learning_rate"": 0.0011780835331739355, ""max_depth"": 5, ""n_estimators"": 1250, ""reg_alpha"": 1.476405538392317, ""reg_lambda"": 0.1370533492761394, ""subsample"": 0.7786347051151097}",5,3.2129298970998947,2.2865668902747034,0.05734311565023986,0.2555782829558507
4,meia,XGB,25,"{""colsample_bytree"": 0.6011153836734593, ""learning_rate"": 0.005929528583067072, ""max_depth"": 3, ""n_estimators"": 850, ""reg_alpha"": 2.2446897840093656, ""reg_lambda"": 0.0010023940428399874, ""subsample"": 0.5898452992551029}",5,3.215389119598742,2.298948661685787,0.05628320852840134,0.2615925450857976
4,meia,XGB,40,"{""colsample_bytree"": 0.8358770660124719, ""learning_rate"": 0.002766468636951521, ""max_depth"": 6, ""n_estimators"": 800, ""reg_alpha"": 7.686195398162609, ""reg_lambda"": 0.27283408982660134, ""subsample"": 0.6887596286833286}",5,3.215987472101626,2.281496447477423,0.055633382954766095,0.2514864823314245
4,meia,XGB,49,"{""colsample_bytree"": 0.8986299997195601, ""learning_rate"": 0.002041720258446412, ""max_depth"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.01992193781312205, ""reg_lambda"": 2.8719474920345007, ""subsample"": 0.9231212893500924}",5,3.2161429978927836,2.2770372076257472,0.055397803154092505,0.26042840055604705
4,meia,XGB,27,"{""colsample_bytree"": 0.8746695355512202, ""learning_rate"": 0.0018398171995602861, ""max_depth"": 4, ""n_estimators"": 1400, ""reg_alpha"": 0.00014290338823853393, ""reg_lambda"": 0.08051163426115664, ""subsample"": 0.672683147713542}",5,3.217775754978033,2.3031050656105583,0.05483845929806943,0.2556882425276743
4,meia,XGB,21,"{""colsample_bytree"": 0.7623283811844885, ""learning_rate"": 0.0025057115394290256, ""max_depth"": 2, ""n_estimators"": 500, ""reg_alpha"": 0.5403086083780577, ""reg_lambda"": 0.0032301550182275303, ""subsample"": 0.7510215635411441}",5,3.219722636688806,2.283286215406447,0.05328821971169828,0.260016051595381
4,meia,XGB,18,"{""colsample_bytree"": 0.5811041458509862, ""learning_rate"": 0.0017040940593697487, ""max_depth"": 7, ""n_estimators"": 1250, ""reg_alpha"": 0.00023752055550926352, ""reg_lambda"": 7.644585859264176, ""subsample"": 0.9190638717263937}",5,3.2201631781755182,2.275222992062352,0.053163877930307656,0.24956415009355495
4,meia,XGB,20,"{""colsample_bytree"": 0.8234229604713619, ""learning_rate"": 0.005495244607579209, ""max_depth"": 7, ""n_estimators"": 300, ""reg_alpha"": 1.3467411425523819, ""reg_lambda"": 2.039814741993465, ""subsample"": 0.8142573009245098}",5,3.220393886001034,2.2819327884109897,0.05300061084735319,0.24752743467421437
4,meia,XGB,44,"{""colsample_bytree"": 0.5594679932110012, ""learning_rate"": 0.006665560018000852, ""max_depth"": 5, ""n_estimators"": 550, ""reg_alpha"": 0.08548062648554937, ""reg_lambda"": 0.8344129196802617, ""subsample"": 0.9025939740240574}",5,3.220405835987749,2.299144432173122,0.053242156984808275,0.2542742188074597
4,meia,XGB,9,"{""colsample_bytree"": 0.7343453234061599, ""learning_rate"": 0.001343436495512724, ""max_depth"": 5, ""n_estimators"": 750, ""reg_alpha"": 0.0006084851655633791, ""reg_lambda"": 0.5926427719675725, ""subsample"": 0.8562451475299895}",5,3.2208387048501153,2.2881062922986497,0.05261400693860896,0.2554182942778319
4,meia,XGB,33,"{""colsample_bytree"": 0.7658711154945195, ""learning_rate"": 0.004631640475716694, ""max_depth"": 4, ""n_estimators"": 700, ""reg_alpha"": 0.14550446952706136, ""reg_lambda"": 0.00624533915595389, ""subsample"": 0.6265157125890255}",5,3.2230962945213806,2.3091908701524098,0.05184672370047043,0.2554600026981068
4,meia,XGB,42,"{""colsample_bytree"": 0.7859143181703985, ""learning_rate"": 0.002143920320921273, ""max_depth"": 8, ""n_estimators"": 1000, ""reg_alpha"": 0.0068914604090100215, ""reg_lambda"": 37.08234018435227, ""subsample"": 0.8599325171671808}",5,3.226122788240475,2.271648436065374,0.04957123147234814,0.2462794673554575
4,meia,XGB,7,"{""colsample_bytree"": 0.6531320987269282, ""learning_rate"": 0.0010481619572072865, ""max_depth"": 3, ""n_estimators"": 950, ""reg_alpha"": 0.1327063227683239, ""reg_lambda"": 21.030813240718224, ""subsample"": 0.7158950148150325}",5,3.226914468341603,2.283179398859343,0.04910847760388959,0.26203272652986564
4,meia,XGB,28,"{""colsample_bytree"": 0.7450284226797521, ""learning_rate"": 0.014025125492043775, ""max_depth"": 6, ""n_estimators"": 450, ""reg_alpha"": 0.1793833183312084, ""reg_lambda"": 44.60854559316446, ""subsample"": 0.957188309635967}",5,3.230423255463845,2.288017122167572,0.04708993282644909,0.2449576914563109
4,meia,XGB,32,"{""colsample_bytree"": 0.5314727774821222, ""learning_rate"": 0.0013176494637767546, ""max_depth"": 8, ""n_estimators"": 700, ""reg_alpha"": 0.21616988694426761, ""reg_lambda"": 1.7005066806546008, ""subsample"": 0.5281029711477458}",5,3.230935315362374,2.288461303031324,0.04676862228605856,0.25479572998328365
4,meia,XGB,60,"{""colsample_bytree"": 0.6763605996966362, ""learning_rate"": 0.0016520589744992386, ""max_depth"": 7, ""n_estimators"": 400, ""reg_alpha"": 0.03410733210713404, ""reg_lambda"": 0.0014075405725347294, ""subsample"": 0.6684969747439027}",5,3.2335550186969946,2.3111160379981084,0.045157482812848725,0.24755125031893596
4,meia,XGB,30,"{""colsample_bytree"": 0.8047864767722785, ""learning_rate"": 0.003942963502548866, ""max_depth"": 6, ""n_estimators"": 1500, ""reg_alpha"": 0.025539210560561278, ""reg_lambda"": 4.739810499307139, ""subsample"": 0.7344540413469076}",5,3.2342461046265045,2.30343702039631,0.045016730245207894,0.24262399373019736
4,meia,XGB,1,"{""colsample_bytree"": 0.8420405397191644, ""learning_rate"": 0.052401111326278366, ""max_depth"": 2, ""n_estimators"": 650, ""reg_alpha"": 0.0441007577115268, ""reg_lambda"": 12.15616707960732, ""subsample"": 0.9933395576663315}",5,3.2364703921941276,2.314444855772574,0.04394796688981557,0.248044758173235
4,meia,XGB,4,"{""colsample_bytree"": 0.9407866224646568, ""learning_rate"": 0.002213702058861375, ""max_depth"": 6, ""n_estimators"": 250, ""reg_alpha"": 0.0010204471682872405, ""reg_lambda"": 0.004447703278271244, ""subsample"": 0.6103793778456748}",5,3.2406390469614808,2.312736830734303,0.04090278538300862,0.24742584162340067
4,meia,XGB,41,"{""colsample_bytree"": 0.6577429310418665, ""learning_rate"": 0.015763846491624395, ""max_depth"": 2, ""n_estimators"": 750, ""reg_alpha"": 1.0698996916657113, ""reg_lambda"": 0.06348313321944471, ""subsample"": 0.5199311319738626}",5,3.24473676821426,2.3362996912555856,0.03940987516014334,0.25546481323392156
4,meia,XGB,36,"{""colsample_bytree"": 0.8878286643885076, ""learning_rate"": 0.019469096724278347, ""max_depth"": 8, ""n_estimators"": 250, ""reg_alpha"": 2.9329328360091673, ""reg_lambda"": 8.633929564496423, ""subsample"": 0.7594151217490435}",5,3.2519767433996414,2.3170386987609457,0.03432024978467252,0.2264428333993135
4,meia,XGB,23,"{""colsample_bytree"": 0.5202497807331383, ""learning_rate"": 0.0075022974260527345, ""max_depth"": 5, ""n_estimators"": 1000, ""reg_alpha"": 0.01024644746852143, ""reg_lambda"": 0.19295607109604784, ""subsample"": 0.9822710435837507}",5,3.2564295317852787,2.3349055106919816,0.032421022750184325,0.23843328389491236
4,meia,XGB,58,"{""colsample_bytree"": 0.9186565261334181, ""learning_rate"": 0.004957440910297297, ""max_depth"": 6, ""n_estimators"": 1000, ""reg_alpha"": 0.41988357076504595, ""reg_lambda"": 0.11305201399703872, ""subsample"": 0.5628424664027989}",5,3.2571472995515394,2.349287539487942,0.031944809182103164,0.24128048077490566
4,meia,XGB,16,"{""colsample_bytree"": 0.6643393728882074, ""learning_rate"": 0.009613210406115657, ""max_depth"": 6, ""n_estimators"": 550, ""reg_alpha"": 0.006281505062889137, ""reg_lambda"": 0.011128819174605627, ""subsample"": 0.7930179634131491}",5,3.2601832792345165,2.3454685254202166,0.030167271143062457,0.237377820355057
4,meia,XGB,64,"{""colsample_bytree"": 0.6076851300895214, ""learning_rate"": 0.011227804513833603, ""max_depth"": 5, ""n_estimators"": 700, ""reg_alpha"": 0.002871073107828411, ""reg_lambda"": 0.04658745025094497, ""subsample"": 0.848038955591619}",5,3.2685612134200523,2.3517543441693105,0.02536056872783101,0.24017331584825322
4,meia,XGB,53,"{""colsample_bytree"": 0.8153101680800319, ""learning_rate"": 0.02849473028555064, ""max_depth"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.005280767254648216, ""reg_lambda"": 23.997015200433662, ""subsample"": 0.6188073074445128}",5,3.2707696200283265,2.3366227596380766,0.023265822750044008,0.22024085323838757
4,meia,XGB,45,"{""colsample_bytree"": 0.6204433687962592, ""learning_rate"": 0.001090790035319715, ""max_depth"": 4, ""n_estimators"": 300, ""reg_alpha"": 18.706628843514043, ""reg_lambda"": 0.00790461735887091, ""subsample"": 0.9653586409986019}",5,3.2718066656336524,2.322486993257808,0.02244833403188713,0.256105159269216
4,meia,XGB,2,"{""colsample_bytree"": 0.7143479268997908, ""learning_rate"": 0.007395679895504517, ""max_depth"": 8, ""n_estimators"": 1100, ""reg_alpha"": 5.759597024686567, ""reg_lambda"": 0.018139186678553524, ""subsample"": 0.6541326744481921}",5,3.2787767378012447,2.363730814961268,0.01862743355020291,0.2145225422926432
4,meia,XGB,14,"{""colsample_bytree"": 0.9222831837832928, ""learning_rate"": 0.0030973627237326166, ""max_depth"": 8, ""n_estimators"": 1500, ""reg_alpha"": 0.05293598013799995, ""reg_lambda"": 0.05606127291979353, ""subsample"": 0.9383519990369678}",5,3.2802788140291703,2.3683187269865846,0.018135593356346246,0.22585012938408416
4,meia,XGB,38,"{""colsample_bytree"": 0.5779561433009803, ""learning_rate"": 0.009227227478763743, ""max_depth"": 7, ""n_estimators"": 1400, ""reg_alpha"": 0.001983582302515068, ""reg_lambda"": 14.976717799289693, ""subsample"": 0.5445310226641595}",5,3.280479932971015,2.3555097405162067,0.017535505254330473,0.2127277309964403
4,meia,XGB,39,"{""colsample_bytree"": 0.7057563909329474, ""learning_rate"": 0.012347566093322326, ""max_depth"": 4, ""n_estimators"": 900, ""reg_alpha"": 0.022552822868291172, ""reg_lambda"": 0.003609847874428303, ""subsample"": 0.91180708585307}",5,3.280825294652918,2.3622414052205536,0.018048859813105424,0.23626987621525233
